# 2024.11.28 created by TopoDroid v 6.2.86
# Plöm_plöm
# from to tape compass clino extend flags (declination undefined)
# units tape meters compass clino degrees
Plm13@Plöm_plöm,-,4.16,249.2,83.5,,,
Plm13@Plöm_plöm,-,4.59,26.7,83.6,,,
Plm13@Plöm_plöm,-,2.18,50.1,57.5,,,
Plm13@Plöm_plöm,-,1.89,52.6,39.2,,,
Plm13@Plöm_plöm,-,1.71,56.3,18.7,,,
Plm13@Plöm_plöm,-,0.81,56.9,2.3,,,
Plm13@Plöm_plöm,-,1.55,39.4,20.8,,,
Plm13@Plöm_plöm,-,1.08,45.1,-23.4,,,
Plm13@Plöm_plöm,-,2.05,91.9,-68.2,,,
Plm13@Plöm_plöm,-,1.25,115.5,-65.0,,,
Plm13@Plöm_plöm,-,0.34,160.5,5.2,,,
Plm13@Plöm_plöm,-,0.65,199.0,-40.6,,,
Plm13@Plöm_plöm,-,1.48,211.2,-62.6,,,
Plm13@Plöm_plöm,-,3.50,223.8,-58.2,,,
Plm13@Plöm_plöm,-,0.99,71.3,-80.2,,,
Plm13@Plöm_plöm,-,7.45,108.3,-80.0,,,
Plm13@Plöm_plöm,-,2.06,119.6,-73.6,,,
Plm13@Plöm_plöm,Plm14@Plöm_plöm,4.60,197.4,-82.2,-1,,
Plm14@Plöm_plöm,-,1.38,249.2,29.3,,,
Plm14@Plöm_plöm,-,3.81,275.2,81.6,,,
Plm14@Plöm_plöm,-,1.30,249.1,30.9,,,
Plm14@Plöm_plöm,-,3.30,261.9,81.8,,,
Plm14@Plöm_plöm,-,3.92,240.1,37.9,,,
Plm14@Plöm_plöm,-,1.75,237.2,3.2,,,
Plm14@Plöm_plöm,-,5.78,5.5,84.1,,,
Plm14@Plöm_plöm,-,4.68,51.8,72.3,,,
Plm14@Plöm_plöm,-,4.10,55.6,67.0,,,
Plm14@Plöm_plöm,-,3.47,57.4,56.3,,,
Plm14@Plöm_plöm,-,1.69,56.5,41.3,,,
Plm14@Plöm_plöm,-,0.72,54.5,21.8,,,
Plm14@Plöm_plöm,-,2.65,56.3,21.5,,,
Plm14@Plöm_plöm,-,2.00,57.2,11.8,,,
Plm14@Plöm_plöm,-,1.83,59.2,-0.1,,,
Plm14@Plöm_plöm,-,2.24,67.9,-13.4,,,
Plm14@Plöm_plöm,-,2.98,70.4,-30.7,,,
Plm14@Plöm_plöm,-,3.82,71.6,-57.2,,,
Plm14@Plöm_plöm,-,5.51,97.3,-80.3,,,
Plm14@Plöm_plöm,-,4.95,151.4,-82.5,,,
Plm14@Plöm_plöm,-,18.31,213.4,-76.4,,,
Plm14@Plöm_plöm,-,12.25,220.4,-76.3,,,
Plm14@Plöm_plöm,-,2.22,94.3,-84.9,,,
Plm14@Plöm_plöm,-,5.50,96.3,-79.9,,,
Plm14@Plöm_plöm,-,1.96,105.4,-61.4,,,
Plm14@Plöm_plöm,-,0.69,345.8,-58.5,,,
Plm14@Plöm_plöm,-,0.95,34.7,-38.4,,,
Plm14@Plöm_plöm,-,0.97,186.3,-51.0,,,
Plm14@Plöm_plöm,-,2.20,203.4,-49.9,,,
Plm14@Plöm_plöm,-,4.87,224.2,-44.3,,,
Plm14@Plöm_plöm,-,4.48,223.8,-58.6,,,
Plm14@Plöm_plöm,-,2.17,235.5,-54.4,,,
Plm14@Plöm_plöm,-,0.41,332.6,-36.9,,,
Plm14@Plöm_plöm,Plm15@Plöm_plöm,6.31,209.8,-78.3,-1,,
Plm15@Plöm_plöm,-,5.84,56.0,88.3,,,
Plm15@Plöm_plöm,-,5.72,42.5,81.5,,,
Plm15@Plöm_plöm,-,9.08,28.6,79.2,,,
Plm15@Plöm_plöm,-,6.10,56.1,76.4,,,
Plm15@Plöm_plöm,-,4.00,74.5,72.6,,,
Plm15@Plöm_plöm,-,2.68,86.8,66.1,,,
Plm15@Plöm_plöm,-,4.35,214.7,83.7,,,
Plm15@Plöm_plöm,-,4.10,233.0,78.7,,,
Plm15@Plöm_plöm,-,1.36,250.6,76.6,,,
Plm15@Plöm_plöm,-,1.96,233.2,13.3,,,
Plm15@Plöm_plöm,-,1.12,268.2,21.0,,,
Plm15@Plöm_plöm,-,1.03,301.8,17.1,,,
Plm15@Plöm_plöm,-,0.67,327.7,24.1,,,
Plm15@Plöm_plöm,-,3.58,75.8,81.8,,,
Plm15@Plöm_plöm,-,6.80,54.5,64.8,,,
Plm15@Plöm_plöm,-,2.67,79.1,63.8,,,
Plm15@Plöm_plöm,-,1.29,60.1,21.5,,,
Plm15@Plöm_plöm,-,4.43,55.1,2.7,,,
Plm15@Plöm_plöm,-,6.88,55.4,3.9,,,
Plm15@Plöm_plöm,-,3.83,54.2,12.9,,,
Plm15@Plöm_plöm,-,3.75,54.1,1.2,,,
Plm15@Plöm_plöm,-,1.37,63.9,9.1,,,
Plm15@Plöm_plöm,-,1.53,39.9,18.6,,,
Plm15@Plöm_plöm,-,2.53,42.6,52.4,,,
Plm15@Plöm_plöm,-,2.29,358.6,67.0,,,
Plm15@Plöm_plöm,-,0.89,314.7,67.3,,,
Plm15@Plöm_plöm,-,1.12,25.8,-1.6,,,
Plm15@Plöm_plöm,-,2.55,49.4,-25.4,,,
Plm15@Plöm_plöm,-,4.19,65.2,-33.5,,,
Plm15@Plöm_plöm,-,4.12,58.6,1.0,,,
Plm15@Plöm_plöm,-,1.82,41.5,-61.8,,,
Plm15@Plöm_plöm,-,2.59,47.0,-71.5,,,
Plm15@Plöm_plöm,-,1.97,330.8,-74.2,,,
Plm15@Plöm_plöm,-,3.08,268.4,-70.2,,,
Plm15@Plöm_plöm,-,1.02,178.8,-71.4,,,
Plm15@Plöm_plöm,-,2.07,203.4,-53.8,,,
Plm15@Plöm_plöm,-,2.46,77.0,-77.1,,,
Plm15@Plöm_plöm,-,5.84,61.0,-77.8,,,
Plm15@Plöm_plöm,-,7.29,72.1,-81.9,,,
Plm15@Plöm_plöm,-,10.43,72.6,-84.7,,,
Plm15@Plöm_plöm,-,13.50,180.9,-87.7,,,
Plm15@Plöm_plöm,-,8.68,181.0,-82.6,,,
Plm15@Plöm_plöm,-,8.02,212.0,-74.2,,,
Plm15@Plöm_plöm,-,14.22,216.4,-81.8,,,
Plm15@Plöm_plöm,Plm16@Plöm_plöm,12.79,206.0,-82.7,-1,,
Plm16@Plöm_plöm,-,19.03,33.0,81.6,,,
Plm16@Plöm_plöm,-,14.04,18.4,85.8,,,
Plm16@Plöm_plöm,-,13.70,36.8,75.3,,,
Plm16@Plöm_plöm,-,9.41,47.1,61.6,,,
Plm16@Plöm_plöm,-,3.10,43.4,49.8,,,
Plm16@Plöm_plöm,-,3.05,37.1,26.5,,,
Plm16@Plöm_plöm,-,2.63,33.0,3.2,,,
Plm16@Plöm_plöm,-,2.25,33.7,-21.0,,,
Plm16@Plöm_plöm,-,2.10,25.2,-32.3,,,
Plm16@Plöm_plöm,-,2.21,305.0,-73.0,,,
Plm16@Plöm_plöm,-,2.21,247.7,-48.5,,,
Plm16@Plöm_plöm,-,2.36,243.5,-33.2,,,
Plm16@Plöm_plöm,-,4.83,236.8,-11.6,,,
Plm16@Plöm_plöm,-,7.00,234.4,-4.0,,,
Plm16@Plöm_plöm,-,7.54,232.8,0.6,,,
Plm16@Plöm_plöm,-,4.99,233.6,6.1,,,
Plm16@Plöm_plöm,-,6.69,232.8,18.6,,,
Plm16@Plöm_plöm,-,9.03,233.4,25.1,,,
Plm16@Plöm_plöm,-,9.84,233.4,33.7,,,
Plm16@Plöm_plöm,-,7.59,231.9,43.0,,,
Plm16@Plöm_plöm,-,6.64,229.3,51.1,,,
Plm16@Plöm_plöm,-,6.12,224.5,65.9,,,
Plm16@Plöm_plöm,-,6.51,238.6,77.7,,,
Plm16@Plöm_plöm,-,9.33,327.8,87.4,,,
Plm16@Plöm_plöm,-,4.47,320.2,78.2,,,
Plm16@Plöm_plöm,-,3.27,296.4,65.8,,,
Plm16@Plöm_plöm,-,3.01,262.9,58.5,,,
Plm16@Plöm_plöm,-,2.88,250.0,31.8,,,
Plm16@Plöm_plöm,-,3.08,255.0,7.9,,,
Plm16@Plöm_plöm,-,3.21,268.7,-3.8,,,
Plm16@Plöm_plöm,-,1.17,317.4,9.5,,,
Plm16@Plöm_plöm,-,1.18,344.1,14.3,,,
Plm16@Plöm_plöm,-,1.11,334.9,19.8,,,
Plm16@Plöm_plöm,-,1.27,10.8,2.1,,,
Plm16@Plöm_plöm,-,2.73,34.1,-1.0,,,
Plm16@Plöm_plöm,-,0.84,51.6,0.0,,,
Plm16@Plöm_plöm,-,1.27,221.7,-3.3,,,
Plm16@Plöm_plöm,-,2.30,229.1,-22.9,,,
Plm16@Plöm_plöm,-,3.62,229.0,1.3,,,
Plm16@Plöm_plöm,-,4.66,241.4,-5.2,,,
Plm16@Plöm_plöm,-,1.53,23.4,-0.8,,,
Plm16@Plöm_plöm,-,1.50,23.4,-0.6,,,
Plm16@Plöm_plöm,-,7.20,55.8,32.1,,,
Plm16@Plöm_plöm,-,7.39,56.9,45.2,,,
Plm16@Plöm_plöm,-,7.32,61.1,60.4,,,
Plm16@Plöm_plöm,-,4.80,54.5,13.8,,,
Plm16@Plöm_plöm,-,1.89,54.9,-14.1,,,
Plm16@Plöm_plöm,-,0.56,90.3,5.4,,,
Plm16@Plöm_plöm,-,1.01,64.9,7.3,,,
Plm16@Plöm_plöm,-,0.49,30.9,4.1,,,
Plm16@Plöm_plöm,-,1.26,48.3,8.1,,,
Plm16@Plöm_plöm,-,6.81,61.5,61.8,,,
Plm16@Plöm_plöm,-,2.65,52.9,47.0,,,
Plm16@Plöm_plöm,-,1.84,45.7,80.7,,,
Plm16@Plöm_plöm,-,2.24,57.2,30.0,,,
Plm16@Plöm_plöm,-,1.69,231.9,17.8,,,
Plm16@Plöm_plöm,Plm17@Plöm_plöm,3.73,230.3,3.8,-1,,
Plm17@Plöm_plöm,-,0.58,309.0,-10.1,,,
Plm17@Plöm_plöm,-,0.98,345.2,-3.3,,,
Plm17@Plöm_plöm,-,1.94,3.8,3.4,,,
Plm17@Plöm_plöm,-,2.79,16.6,1.3,,,
Plm17@Plöm_plöm,-,2.91,25.5,-0.2,,,
Plm17@Plöm_plöm,-,4.10,36.5,-0.7,,,
Plm17@Plöm_plöm,-,4.67,41.0,0.7,,,
Plm17@Plöm_plöm,-,6.54,45.3,2.9,,,
Plm17@Plöm_plöm,-,3.31,53.3,4.6,,,
Plm17@Plöm_plöm,-,1.45,65.0,6.1,,,
Plm17@Plöm_plöm,-,0.41,75.7,8.1,,,
Plm17@Plöm_plöm,-,4.91,43.8,-20.7,,,
Plm17@Plöm_plöm,-,2.67,12.2,-23.7,,,
Plm17@Plöm_plöm,-,1.61,24.6,-44.7,,,
Plm17@Plöm_plöm,-,1.30,15.7,-54.9,,,
Plm17@Plöm_plöm,-,1.32,297.2,-70.9,,,
Plm17@Plöm_plöm,-,1.89,297.6,-43.3,,,
Plm17@Plöm_plöm,-,1.08,279.0,7.9,,,
Plm17@Plöm_plöm,-,1.13,248.0,11.0,,,
Plm17@Plöm_plöm,-,1.39,200.6,57.1,,,
Plm17@Plöm_plöm,-,8.88,49.0,39.8,,,
Plm17@Plöm_plöm,-,4.60,43.7,58.1,,,
Plm17@Plöm_plöm,-,8.42,246.0,81.7,,,
Plm17@Plöm_plöm,-,6.93,242.5,73.0,,,
Plm17@Plöm_plöm,-,5.15,247.6,84.8,,,
Plm17@Plöm_plöm,-,6.37,247.3,70.8,,,
Plm17@Plöm_plöm,-,5.91,239.6,58.4,,,
Plm17@Plöm_plöm,-,6.50,239.6,49.5,,,
Plm17@Plöm_plöm,-,4.82,243.3,39.7,,,
Plm17@Plöm_plöm,-,1.40,235.8,17.9,,,
Plm17@Plöm_plöm,-,1.12,241.6,4.7,,,
Plm17@Plöm_plöm,-,1.23,252.0,-6.9,,,
Plm17@Plöm_plöm,Plm18@Plöm_plöm,1.46,240.9,-7.2,-1,,
Plm18@Plöm_plöm,-,1.47,240.8,-7.7,,,
Plm18@Plöm_plöm,-,6.65,47.8,-11.3,,,
Plm18@Plöm_plöm,-,1.15,68.3,-4.3,,,
Plm18@Plöm_plöm,-,1.37,72.5,3.9,,,
Plm18@Plöm_plöm,-,0.82,35.6,-74.2,,,
Plm18@Plöm_plöm,-,0.91,329.2,-70.3,,,
Plm18@Plöm_plöm,-,0.20,161.9,-6.1,,,
Plm18@Plöm_plöm,-,0.27,182.3,24.2,,,
Plm18@Plöm_plöm,-,0.39,181.0,48.0,,,
Plm18@Plöm_plöm,-,0.22,244.1,70.0,,,
Plm18@Plöm_plöm,-,0.21,275.8,37.3,,,
Plm18@Plöm_plöm,-,0.34,151.1,-48.0,,,
Plm18@Plöm_plöm,-,0.85,207.5,-7.7,,,
Plm18@Plöm_plöm,-,1.89,225.5,15.1,,,
Plm18@Plöm_plöm,-,0.83,214.1,40.2,,,
Plm18@Plöm_plöm,-,1.38,57.0,-52.0,,,
Plm18@Plöm_plöm,-,6.16,46.1,-19.2,,,
Plm18@Plöm_plöm,-,1.86,24.3,-26.4,,,
Plm18@Plöm_plöm,-,2.98,260.6,-43.9,,,
Plm18@Plöm_plöm,-,2.22,264.6,-30.9,,,
Plm18@Plöm_plöm,-,1.92,248.8,-30.4,,,
Plm18@Plöm_plöm,-,2.55,251.6,-38.2,,,
Plm18@Plöm_plöm,-,2.00,232.4,-6.5,,,
Plm18@Plöm_plöm,-,1.04,223.6,-0.4,,,
Plm18@Plöm_plöm,-,2.40,234.1,-1.0,,,
Plm18@Plöm_plöm,-,2.26,258.4,-14.5,,,
Plm18@Plöm_plöm,Plm19@Plöm_plöm,1.78,240.9,3.3,-1,,
Plm19@Plöm_plöm,-,3.68,245.1,18.8,,,
Plm19@Plöm_plöm,-,2.02,47.0,-70.2,,,
Plm19@Plöm_plöm,-,0.69,336.5,-10.1,,,
Plm19@Plöm_plöm,-,1.04,356.3,-28.6,,,
Plm19@Plöm_plöm,-,1.40,28.3,-53.1,,,
Plm19@Plöm_plöm,-,2.05,32.9,-67.7,,,
Plm19@Plöm_plöm,-,1.28,77.9,-68.0,,,
Plm19@Plöm_plöm,-,0.87,98.6,-16.7,,,
Plm19@Plöm_plöm,-,1.38,79.0,-17.9,,,
Plm19@Plöm_plöm,-,1.58,49.5,-19.5,,,
Plm19@Plöm_plöm,-,1.43,39.7,-22.6,,,
Plm19@Plöm_plöm,-,3.33,56.2,-20.8,,,
Plm19@Plöm_plöm,-,1.75,45.7,-55.0,,,
Plm19@Plöm_plöm,-,1.06,286.0,-7.8,,,
Plm19@Plöm_plöm,-,0.73,286.5,-53.8,,,
Plm19@Plöm_plöm,-,0.76,158.0,-26.3,,,
Plm19@Plöm_plöm,-,0.79,193.1,2.7,,,
Plm19@Plöm_plöm,-,1.39,222.5,13.7,,,
Plm19@Plöm_plöm,-,1.81,263.9,-7.3,,,
Plm19@Plöm_plöm,-,1.74,242.7,1.0,,,
Plm19@Plöm_plöm,-,2.85,252.8,8.5,,,
Plm19@Plöm_plöm,-,4.43,253.3,16.1,,,
Plm19@Plöm_plöm,-,3.82,253.1,23.2,,,
Plm19@Plöm_plöm,-,3.10,256.6,38.3,,,
Plm19@Plöm_plöm,-,1.79,252.4,58.6,,,
Plm19@Plöm_plöm,-,3.17,217.6,55.3,,,
Plm19@Plöm_plöm,-,3.31,236.0,15.8,,,
Plm19@Plöm_plöm,-,3.71,233.7,17.2,,,
Plm19@Plöm_plöm,-,3.68,221.0,49.2,,,
Plm19@Plöm_plöm,-,2.14,211.4,61.7,,,
Plm19@Plöm_plöm,-,9.74,236.6,47.1,,,
Plm19@Plöm_plöm,-,5.33,245.6,42.5,,,
Plm19@Plöm_plöm,-,5.93,230.4,39.6,,,
Plm19@Plöm_plöm,-,5.03,233.3,30.3,,,
Plm19@Plöm_plöm,-,8.27,239.2,29.5,,,
Plm19@Plöm_plöm,-,11.22,232.8,43.0,,,
Plm19@Plöm_plöm,-,8.89,241.1,47.3,,,
Plm19@Plöm_plöm,-,4.86,249.1,40.7,,,
Plm19@Plöm_plöm,Plm20@Plöm_plöm,5.56,236.8,26.4,-1,,
Plm20@Plöm_plöm,-,4.53,87.4,74.4,,,
Plm20@Plöm_plöm,-,3.74,67.3,53.5,,,
Plm20@Plöm_plöm,-,4.03,62.5,36.6,,,
Plm20@Plöm_plöm,-,2.70,64.2,17.4,,,
Plm20@Plöm_plöm,-,4.66,61.9,-4.6,,,
Plm20@Plöm_plöm,-,5.44,58.3,-23.6,,,
Plm20@Plöm_plöm,-,6.58,49.8,-32.8,,,
Plm20@Plöm_plöm,-,1.15,48.5,-53.0,,,
Plm20@Plöm_plöm,-,1.51,59.0,-37.9,,,
Plm20@Plöm_plöm,-,2.61,45.2,-43.4,,,
Plm20@Plöm_plöm,-,2.92,17.9,-40.3,,,
Plm20@Plöm_plöm,-,1.61,17.2,-20.6,,,
Plm20@Plöm_plöm,-,1.87,24.4,-5.9,,,
Plm20@Plöm_plöm,-,0.44,2.6,5.4,,,
Plm20@Plöm_plöm,-,3.19,33.5,56.9,,,
Plm20@Plöm_plöm,-,0.92,19.0,65.7,,,
Plm20@Plöm_plöm,-,1.92,322.2,76.3,,,
Plm20@Plöm_plöm,-,1.55,95.5,62.0,,,
Plm20@Plöm_plöm,-,1.50,81.5,22.3,,,
Plm20@Plöm_plöm,-,0.38,84.7,-5.6,,,
Plm20@Plöm_plöm,-,2.42,34.8,-68.3,,,
Plm20@Plöm_plöm,-,8.98,214.1,72.8,,,
Plm20@Plöm_plöm,-,6.39,226.0,60.9,,,
Plm20@Plöm_plöm,-,8.78,230.0,40.9,,,
Plm20@Plöm_plöm,-,9.84,228.5,30.2,,,
Plm20@Plöm_plöm,-,0.88,234.8,16.9,,,
Plm20@Plöm_plöm,-,5.52,235.8,2.2,,,
Plm20@Plöm_plöm,-,5.31,240.9,-15.7,,,
Plm20@Plöm_plöm,-,4.21,243.4,-38.7,,,
Plm20@Plöm_plöm,-,1.93,279.3,-58.8,,,
Plm20@Plöm_plöm,-,3.53,295.5,-72.9,,,
Plm20@Plöm_plöm,-,4.22,251.5,-79.7,,,
Plm20@Plöm_plöm,-,4.00,246.5,-55.4,,,
Plm20@Plöm_plöm,-,4.33,240.7,-38.1,,,
Plm20@Plöm_plöm,-,0.97,239.1,-40.2,,,
Plm20@Plöm_plöm,-,1.68,255.1,-4.4,,,
Plm20@Plöm_plöm,-,1.70,290.1,48.8,,,
Plm20@Plöm_plöm,-,0.64,282.2,4.9,,,
Plm20@Plöm_plöm,-,0.97,281.8,-35.3,,,
Plm20@Plöm_plöm,-,0.26,322.7,-72.1,,,
Plm20@Plöm_plöm,Plm21@Plöm_plöm,3.01,244.7,-25.8,-1,,
Plm21@Plöm_plöm,-,5.52,68.7,51.6,,,
Plm21@Plöm_plöm,-,6.05,64.0,43.3,,,
Plm21@Plöm_plöm,-,5.53,61.1,28.5,,,
Plm21@Plöm_plöm,-,5.91,58.0,12.8,,,
Plm21@Plöm_plöm,-,3.22,59.3,4.9,,,
Plm21@Plöm_plöm,-,3.42,57.9,-5.1,,,
Plm21@Plöm_plöm,-,2.89,57.4,-15.3,,,
Plm21@Plöm_plöm,-,3.40,58.7,-29.8,,,
Plm21@Plöm_plöm,-,4.21,58.1,-43.4,,,
Plm21@Plöm_plöm,-,3.12,67.6,-61.4,,,
Plm21@Plöm_plöm,-,2.09,85.3,-81.1,,,
Plm21@Plöm_plöm,-,1.66,204.7,-80.4,,,
Plm21@Plöm_plöm,-,1.66,212.8,-30.5,,,
Plm21@Plöm_plöm,-,2.77,217.5,-2.5,,,
Plm21@Plöm_plöm,-,5.61,214.8,13.8,,,
Plm21@Plöm_plöm,-,8.34,216.0,22.7,,,
Plm21@Plöm_plöm,-,8.48,212.2,26.7,,,
Plm21@Plöm_plöm,-,10.14,213.0,35.3,,,
Plm21@Plöm_plöm,-,11.64,214.6,44.5,,,
Plm21@Plöm_plöm,-,10.76,210.5,53.1,,,
Plm21@Plöm_plöm,-,9.22,205.6,57.2,,,
Plm21@Plöm_plöm,-,7.22,197.6,66.7,,,
Plm21@Plöm_plöm,-,6.41,185.6,74.3,,,
Plm21@Plöm_plöm,-,4.50,157.8,71.3,,,
Plm21@Plöm_plöm,-,2.27,18.9,-29.5,,,
Plm21@Plöm_plöm,-,2.39,82.1,-34.4,,,
Plm21@Plöm_plöm,-,3.46,71.7,-25.7,,,
Plm21@Plöm_plöm,-,1.01,88.8,1.9,,,
Plm21@Plöm_plöm,-,1.20,40.5,7.8,,,
Plm21@Plöm_plöm,-,2.57,53.0,7.3,,,
Plm21@Plöm_plöm,-,2.52,66.1,13.2,,,
Plm21@Plöm_plöm,-,1.80,55.9,41.4,,,
Plm21@Plöm_plöm,-,1.47,240.4,42.7,,,
Plm21@Plöm_plöm,-,0.93,109.8,1.8,,,
Plm21@Plöm_plöm,-,0.84,159.6,26.2,,,
Plm21@Plöm_plöm,-,1.24,192.6,17.5,,,
Plm21@Plöm_plöm,-,2.66,203.7,-1.7,,,
Plm21@Plöm_plöm,-,2.25,192.8,-6.9,,,
Plm21@Plöm_plöm,-,3.25,206.1,6.3,,,
Plm21@Plöm_plöm,-,3.98,237.0,2.5,,,
Plm21@Plöm_plöm,-,1.80,245.0,-8.7,,,
Plm21@Plöm_plöm,-,1.13,256.7,-11.0,,,
Plm21@Plöm_plöm,-,1.49,275.7,-6.2,,,
Plm21@Plöm_plöm,-,1.40,289.1,0.4,,,
Plm21@Plöm_plöm,-,1.57,268.3,29.6,,,
Plm21@Plöm_plöm,Plm22@Plöm_plöm,1.16,260.9,6.3,0,,
Plm22@Plöm_plöm,-,0.56,337.7,0.6,,,
Plm22@Plöm_plöm,-,2.44,346.0,3.8,,,
Plm22@Plöm_plöm,-,2.25,356.7,3.7,,,
Plm22@Plöm_plöm,-,2.20,5.0,-0.9,,,
Plm22@Plöm_plöm,-,1.68,24.3,-19.0,,,
Plm22@Plöm_plöm,-,2.62,39.6,-34.0,,,
Plm22@Plöm_plöm,-,1.00,75.6,-7.0,,,
Plm22@Plöm_plöm,-,1.37,103.2,-3.6,,,
Plm22@Plöm_plöm,-,2.18,138.4,-6.0,,,
Plm22@Plöm_plöm,-,2.28,159.3,-2.3,,,
Plm22@Plöm_plöm,-,1.87,133.7,38.7,,,
Plm22@Plöm_plöm,-,1.37,163.6,13.9,,,
Plm22@Plöm_plöm,-,2.77,173.9,1.9,,,
Plm21@Plöm_plöm,Plm23@Plöm_plöm,6.72,214.6,27.5,-1,,
Plm23@Plöm_plöm,-,2.00,342.5,-52.5,,,
Plm23@Plöm_plöm,-,1.64,12.9,-69.0,,,
Plm23@Plöm_plöm,-,2.13,70.6,-61.0,,,
Plm23@Plöm_plöm,-,3.51,46.8,-46.8,,,
Plm23@Plöm_plöm,-,2.12,82.1,-22.9,,,
Plm23@Plöm_plöm,-,1.85,331.6,-20.7,,,
Plm23@Plöm_plöm,-,3.20,0.2,-46.5,,,
Plm23@Plöm_plöm,-,4.05,34.4,-44.3,,,
Plm23@Plöm_plöm,-,6.35,23.5,-36.0,,,
Plm23@Plöm_plöm,-,7.50,28.5,-31.1,,,
Plm23@Plöm_plöm,-,9.35,35.1,-31.5,,,
Plm23@Plöm_plöm,-,6.12,36.2,-14.8,,,
Plm23@Plöm_plöm,-,10.08,41.1,5.5,,,
Plm23@Plöm_plöm,-,8.08,44.1,23.4,,,
Plm23@Plöm_plöm,-,4.95,49.7,48.2,,,
Plm23@Plöm_plöm,-,5.85,56.9,65.7,,,
Plm23@Plöm_plöm,-,12.48,84.3,85.8,,,
Plm23@Plöm_plöm,-,10.41,203.0,86.5,,,
Plm23@Plöm_plöm,-,10.15,215.7,84.2,,,
Plm23@Plöm_plöm,-,7.65,221.4,70.8,,,
Plm23@Plöm_plöm,-,8.12,224.2,63.3,,,
Plm23@Plöm_plöm,-,1.47,85.1,-68.6,,,
Plm23@Plöm_plöm,-,1.46,195.1,-59.1,,,
Plm23@Plöm_plöm,-,2.15,220.4,-25.3,,,
Plm23@Plöm_plöm,-,1.64,215.0,1.5,,,
Plm23@Plöm_plöm,-,1.64,191.2,-10.8,,,
Plm23@Plöm_plöm,-,1.51,148.6,-4.8,,,
Plm23@Plöm_plöm,-,1.45,246.4,-17.2,,,
Plm23@Plöm_plöm,-,1.12,295.0,-16.2,,,
Plm23@Plöm_plöm,-,1.83,331.6,-16.7,,,
Plm23@Plöm_plöm,-,2.19,9.1,-16.0,,,
Plm23@Plöm_plöm,-,3.99,14.7,-39.6,,,
Plm23@Plöm_plöm,-,2.12,96.3,-10.1,,,
Plm23@Plöm_plöm,-,2.38,70.5,-12.1,,,
Plm23@Plöm_plöm,-,2.66,54.6,-8.3,,,
Plm23@Plöm_plöm,-,2.99,25.4,13.8,,,
Plm23@Plöm_plöm,-,5.80,31.5,7.2,,,
Plm23@Plöm_plöm,-,7.30,41.2,21.6,,,
Plm23@Plöm_plöm,-,2.23,47.9,-3.3,,,
Plm23@Plöm_plöm,-,1.73,83.0,40.5,,,
Plm23@Plöm_plöm,-,2.69,130.2,60.2,,,
Plm23@Plöm_plöm,-,4.69,132.1,79.3,,,
Plm23@Plöm_plöm,-,3.62,27.5,64.1,,,
Plm23@Plöm_plöm,-,3.21,345.1,76.8,,,
Plm23@Plöm_plöm,-,1.09,328.8,57.2,,,
Plm23@Plöm_plöm,-,2.14,11.1,-8.1,,,
Plm23@Plöm_plöm,Plm24@Plöm_plöm,5.00,217.4,62.4,-1,,
Plm24@Plöm_plöm,-,0.13,147.4,-63.5,,,
Plm24@Plöm_plöm,-,0.13,239.2,-31.4,,,
Plm24@Plöm_plöm,-,0.13,252.9,-23.2,,,
Plm24@Plöm_plöm,-,0.13,250.6,-4.7,,,
Plm24@Plöm_plöm,-,1.36,238.2,3.6,,,
Plm24@Plöm_plöm,-,2.83,234.1,27.6,,,
Plm24@Plöm_plöm,-,11.15,229.1,52.8,,,
Plm24@Plöm_plöm,-,3.35,228.9,53.9,,,
Plm24@Plöm_plöm,-,3.01,234.5,-75.0,,,
Plm24@Plöm_plöm,-,1.00,233.0,-40.3,,,
Plm24@Plöm_plöm,-,1.16,329.5,14.6,,,
Plm24@Plöm_plöm,-,2.51,19.5,73.3,,,
Plm24@Plöm_plöm,-,3.05,31.8,38.2,,,
Plm24@Plöm_plöm,-,6.15,43.2,9.6,,,
Plm24@Plöm_plöm,-,4.49,46.5,-9.2,,,
Plm24@Plöm_plöm,-,1.73,21.4,-26.8,,,
Plm24@Plöm_plöm,-,5.29,24.9,-81.5,,,
Plm24@Plöm_plöm,-,2.78,47.4,-22.7,,,
Plm24@Plöm_plöm,-,2.09,27.0,-32.1,,,
